"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:2Yw632vBpb03AVhTN2OjCw","羊虫","spotify:artist:34Af84MkEBxILFC0g4iCpi","COgeNdshE","spotify:album:7hbvJlD4j7Wfwxwcg1nChp","cogency","spotify:artist:34Af84MkEBxILFC0g4iCpi","COgeNdshE","2012-05-23","https://i.scdn.co/image/ab67616d0000b273f87640dc17c6cf470a83dcdf","1","7","305800","https://p.scdn.co/mp3-preview/199d9d3f76e1f9e32e4126850e2e1ca29952695a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPI1949518","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:28:34Z"
"spotify:track:2YLsNRzwWGTV40pgdubJGr","akuran","spotify:artist:34Af84MkEBxILFC0g4iCpi","COgeNdshE","spotify:album:7jgHovgiZdil9dSpRaX4fR","cogency","spotify:artist:34Af84MkEBxILFC0g4iCpi","COgeNdshE","2012-05-23","https://i.scdn.co/image/ab67616d0000b2736c688fe59c56ee098de8058a","1","2","259426","https://p.scdn.co/mp3-preview/a65d4afdbf858cb6c14b7e3be4932cbbc0e74bd4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","10","TCJPI1949513","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:31:39Z"
"spotify:track:0RURgddgChmrUBdYfe8SbL","yochu","spotify:artist:34Af84MkEBxILFC0g4iCpi","COgeNdshE","spotify:album:7jgHovgiZdil9dSpRaX4fR","cogency","spotify:artist:34Af84MkEBxILFC0g4iCpi","COgeNdshE","2012-05-23","https://i.scdn.co/image/ab67616d0000b2736c688fe59c56ee098de8058a","1","7","305800","https://p.scdn.co/mp3-preview/199d9d3f76e1f9e32e4126850e2e1ca29952695a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","TCJPI1949518","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:39Z"
"spotify:track:5mMsHBc5fCCwDBM5CZEBXE","egg","spotify:artist:34Af84MkEBxILFC0g4iCpi","COgeNdshE","spotify:album:7jgHovgiZdil9dSpRaX4fR","cogency","spotify:artist:34Af84MkEBxILFC0g4iCpi","COgeNdshE","2012-05-23","https://i.scdn.co/image/ab67616d0000b2736c688fe59c56ee098de8058a","1","4","390826","https://p.scdn.co/mp3-preview/ece405283cd1cf7f01560256132750df50015e1d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","TCJPI1949515","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2023-02-23T13:30:13Z"
"spotify:track:4HAvQimR0cRsJZggVLTLQV","warau tsuki","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","spotify:album:7mqlBPVhjFt8AXgLCx4wzz","umi to dokuyaku","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","2019-05-18","https://i.scdn.co/image/ab67616d0000b2732a7337e8a27f9db255f70190","1","3","218161","https://p.scdn.co/mp3-preview/ffbbe75ffd252d96f596891544611a52959f1a30?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","TCJPJ1931711","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:28:43Z"
"spotify:track:6KWWK5UO1KGWEy3wWCRR0e","Veronica","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","spotify:album:7mqlBPVhjFt8AXgLCx4wzz","umi to dokuyaku","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","2019-05-18","https://i.scdn.co/image/ab67616d0000b2732a7337e8a27f9db255f70190","1","2","256934","https://p.scdn.co/mp3-preview/ac8b73d9fc1711a13dc5805ba896fc07e0e693d1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","TCJPJ1931710","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:28:46Z"
"spotify:track:4CpLioamuI6OjHjIxtMAAi","oboreru","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","spotify:album:7mqlBPVhjFt8AXgLCx4wzz","umi to dokuyaku","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","2019-05-18","https://i.scdn.co/image/ab67616d0000b2732a7337e8a27f9db255f70190","1","4","297377","https://p.scdn.co/mp3-preview/d0576e3e0c569b99c603c98f2d30252199772a63?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","TCJPJ1931713","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:28:50Z"
"spotify:track:41QUmBS7lR6YalKaLGT6io","all of our happiness","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","spotify:album:4OvLUtskLYkOt1wx8CYvGX","apocalypsis","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","2020-03-01","https://i.scdn.co/image/ab67616d0000b273ebb1ad9054a47cdb2800f1b8","1","4","349346","https://p.scdn.co/mp3-preview/fa680bddd8b6dc7fed1ff67d6c71a17b20a03508?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","TCJPK2059323","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:28:59Z"
"spotify:track:3o3WnkQrLI2HtEZFgaCV0r","entropy","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","spotify:album:4OvLUtskLYkOt1wx8CYvGX","apocalypsis","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","2020-03-01","https://i.scdn.co/image/ab67616d0000b273ebb1ad9054a47cdb2800f1b8","1","1","277320","https://p.scdn.co/mp3-preview/200a18a2c48c4f0080ce52558b5ce1aa6a20200f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","TCJPK2059318","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:29:26Z"
"spotify:track:3uA0J5glMrqhPBwXpQuKHp","the shape of our happiness","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","spotify:album:1om2JSQtMHGZgOrnUe0ylN","the shape of our happiness / In our own cradle","spotify:artist:04RNBUTa49gFIa0Kqc7UYQ","Blumepopo","2021-11-07","https://i.scdn.co/image/ab67616d0000b2738b5a9b63d3f1884245a7cc2d","1","1","209500","https://p.scdn.co/mp3-preview/e141da0aeac10bf8caa3edcfacfc5895344fce3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","TCJPQ2119600","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:29:07Z"
"spotify:track:6cfK69bgpl1GoYC2GDEyDE","yodachi","spotify:artist:4hU2ZgZUCCp8Bns1OP6JkA","simsiis","spotify:album:7yGTNyOd5FilSoWqcx8Yp1","white hot","spotify:artist:4hU2ZgZUCCp8Bns1OP6JkA","simsiis","2022-03-09","https://i.scdn.co/image/ab67616d0000b273da94997e6cc39a541ca19136","1","1","255000","https://p.scdn.co/mp3-preview/7b5effdfda6a2061bf24dadceab866b7317e84b5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","JPG102200258","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:30:56Z"
"spotify:track:2qhxImVJZcLubPPVS6oM6U","chouchou","spotify:artist:4hU2ZgZUCCp8Bns1OP6JkA","simsiis","spotify:album:7yGTNyOd5FilSoWqcx8Yp1","white hot","spotify:artist:4hU2ZgZUCCp8Bns1OP6JkA","simsiis","2022-03-09","https://i.scdn.co/image/ab67616d0000b273da94997e6cc39a541ca19136","1","3","299130","https://p.scdn.co/mp3-preview/b363c6e0f362fedc4ebde7047984516b7a99b7ae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","9","JPG102200260","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:30:59Z"
"spotify:track:1Tf2FJqUvmvIugwj4Bai1N","赦し","spotify:artist:4jWzCbxTFIeneBu9HFivyd","聴色","spotify:album:6rNrqZl257Q0L9XPFZGDpI","さよならを交わすとき","spotify:artist:4jWzCbxTFIeneBu9HFivyd","聴色","2021-04-27","https://i.scdn.co/image/ab67616d0000b2738b1559ef451d25f05ff9f482","1","5","314453","https://p.scdn.co/mp3-preview/1a552626bc57aac80ea4bd2ffe9c14812f0e87e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","JP92A2100476","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:31:20Z"
"spotify:track:6kQfhX8Ca2WgDnwbO71ItN","Yrbk","spotify:artist:49yQ9JDtRuZ0kYf2ncmVoR","Zukai","spotify:album:0ZtrXURxqCRXwW3WjLgNe8","Go Under My Cheap Dream","spotify:artist:49yQ9JDtRuZ0kYf2ncmVoR","Zukai","2022-09-28","https://i.scdn.co/image/ab67616d0000b27338d67c549fe48a385535b2c6","1","7","180669","https://p.scdn.co/mp3-preview/e9eb59606f55a0081eb5cfdb2bbec32b48f3a3fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","JPJ492200066","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:31:29Z"
"spotify:track:1YEvZdgmlcCDEEbPJ6Q2iK","chronicle","spotify:artist:0HToWUv3jRJxWCJYfmoRmm","arne","spotify:album:7nq3JYGm9ycfHpSvxQlSZB","chronicle","spotify:artist:0HToWUv3jRJxWCJYfmoRmm","arne","2020-08-08","https://i.scdn.co/image/ab67616d0000b2738c43dcef3c000c91009c3481","1","1","191297","https://p.scdn.co/mp3-preview/3172b68714982801a684b90cb36ce7ff7c21c366?cid=9950ac751e34487dbbe027c4fd7f8e99","false","11","TCJPM2004420","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:31:36Z"
"spotify:track:7v3VX89q4GkydhtH7U3YAE","Æter","spotify:artist:0HToWUv3jRJxWCJYfmoRmm","arne","spotify:album:2q2fKJPjjFvIzoSyhDQtHK","Æter / hallu","spotify:artist:0HToWUv3jRJxWCJYfmoRmm","arne","2019-08-30","https://i.scdn.co/image/ab67616d0000b273b0f289fad27768d8f7e474a6","1","1","189861","https://p.scdn.co/mp3-preview/227450879c21bf47a19cdf61960b36db0e083196?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","TCJPJ1955397","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:23Z"
"spotify:track:14qT0tHnscrzUjqloV3zCx","epilogue","spotify:artist:0HToWUv3jRJxWCJYfmoRmm","arne","spotify:album:1uy5zK6R1xDGD7Jg4fLXul","epilogue / fractal","spotify:artist:0HToWUv3jRJxWCJYfmoRmm","arne","2020-03-07","https://i.scdn.co/image/ab67616d0000b2734efc14c6492ebab9774efb86","1","1","246725","https://p.scdn.co/mp3-preview/80127fcd7d5ccb93054ecc246479fb71936c06af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","TCJPL2008047","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:35:50Z"
"spotify:track:79V531pIApKP2ec3mFul7m","Setsuna Ni Hitaru","spotify:artist:0lPrYSYxVUMRVds6XdJ97P","afloat storage","spotify:album:3IlvLKNkWJ9XWhE4q2qsVH","Hakumei No Matataki","spotify:artist:0lPrYSYxVUMRVds6XdJ97P","afloat storage","2016-02-19","https://i.scdn.co/image/ab67616d0000b2730b3c4be12601f04a6bec263a","1","1","225614","https://p.scdn.co/mp3-preview/7c7fd197adabf1b4c9016ace6e6c31db9536c02b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","17","TCJPI1964955","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:31:52Z"
"spotify:track:79KG84EMDo6jxWebDxEQLg","私、幽霊さん。","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","spotify:album:4HMfqQm8poXdtdl9uw3vyW","空輪廻","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","2021-10-30","https://i.scdn.co/image/ab67616d0000b27309f724305c7b3a0dfadd83e7","1","1","204612","https://p.scdn.co/mp3-preview/5d9749f78023e3186060b9aa62cfb8927dd623eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","TCJPS2238017","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:31:55Z"
"spotify:track:4Omklrg48cb2cvyca5iKfi","理論理","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","spotify:album:4HMfqQm8poXdtdl9uw3vyW","空輪廻","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","2021-10-30","https://i.scdn.co/image/ab67616d0000b27309f724305c7b3a0dfadd83e7","1","3","188542","https://p.scdn.co/mp3-preview/a6addf4e0a982e6823eefcec706cbe644749576d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPS2238024","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:31:58Z"
"spotify:track:3AEBZp4c7w1NNszLqusrFB","収斂","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","spotify:album:2H2glidhBW4E6t1yRDnG1k","忘却と静寂","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","2021-09-30","https://i.scdn.co/image/ab67616d0000b273e200d6017738ae575c640059","1","5","246576","https://p.scdn.co/mp3-preview/c7fc2f792b57635e56e4fdb060953868aa6330b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","JPB602188546","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:32:06Z"
"spotify:track:55AIfXyt2aWIqubC1KqSIP","dylan_","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","spotify:album:2H2glidhBW4E6t1yRDnG1k","忘却と静寂","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","2021-09-30","https://i.scdn.co/image/ab67616d0000b273e200d6017738ae575c640059","1","1","297291","https://p.scdn.co/mp3-preview/82618d16b77b9485f53deb74762521a1ce77d89d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","JPB602188542","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:15Z"
"spotify:track:1SmVCXaFZTmvEwaYJWS4UU","リアクタンス","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","spotify:album:2H2glidhBW4E6t1yRDnG1k","忘却と静寂","spotify:artist:6GB4djlOOFXCLvTgVeBIG9","終日柄","2021-09-30","https://i.scdn.co/image/ab67616d0000b273e200d6017738ae575c640059","1","4","189868","https://p.scdn.co/mp3-preview/04616f930a65323ca62b27274f5d2d91c607b2eb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","JPB602188545","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:28Z"
"spotify:track:2mWEfzBnF2qDb4TKsceCyZ","竜宮さん","spotify:artist:2L8w8wwNFtKVGd9CLkicfe","The Otals","spotify:album:3eY4sXsBvBJPQBycQrpokU","Psycho Alchemist","spotify:artist:2L8w8wwNFtKVGd9CLkicfe","The Otals","2022-03-05","https://i.scdn.co/image/ab67616d0000b273d5524202e4908b5bf586b5cd","1","3","237600","https://p.scdn.co/mp3-preview/af2eadfd5b40fe55aa5e836af7314cdd9b910a03?cid=9950ac751e34487dbbe027c4fd7f8e99","false","3","JP92A2201488","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:32:01Z"
"spotify:track:7n1VWbnG9yn0mBv0KsLvRc","透明","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","spotify:album:1WExj77BD5n4mVEmFDjnED","bloom in the abyss","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","2020-04-10","https://i.scdn.co/image/ab67616d0000b2736a017d9fde2a7ba3714a0e3a","1","6","375714","https://p.scdn.co/mp3-preview/cd7f8f3c8f9f7b3b14fbbc561fcac3902437a33c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPK2087931","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:32:30Z"
"spotify:track:41khprXjCi0DOnXU9HqA8g","時の環","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","spotify:album:1WExj77BD5n4mVEmFDjnED","bloom in the abyss","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","2020-04-10","https://i.scdn.co/image/ab67616d0000b2736a017d9fde2a7ba3714a0e3a","1","5","216428","https://p.scdn.co/mp3-preview/7c1444ed5cf8d5cd6f867b81380094d25067b454?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPK2087925","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:32:32Z"
"spotify:track:4jOXr96KQcP7PZdJJrJIEw","a water tank","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","spotify:album:2D1ibNlSe4wT48WXjUigdr","bloom in the abyss","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","2020-04-10","https://i.scdn.co/image/ab67616d0000b273cdae75e8607a34dace253071","1","4","205000","https://p.scdn.co/mp3-preview/7be21f968289facd48083d9d9e8efc0257b36545?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","TCJPK2087921","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:32:35Z"
"spotify:track:3cthwY7ONaVwRsirgMSbAh","Melody of that flower","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","spotify:album:2D1ibNlSe4wT48WXjUigdr","bloom in the abyss","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","2020-04-10","https://i.scdn.co/image/ab67616d0000b273cdae75e8607a34dace253071","1","3","299057","https://p.scdn.co/mp3-preview/361804147cfdfbad630c2b45cbad77c302f2827c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","TCJPK2087917","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:32:37Z"
"spotify:track:4Ijc1Vzd2gtgoUzBTCrCgG","あの花の調べ","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","spotify:album:1WExj77BD5n4mVEmFDjnED","bloom in the abyss","spotify:artist:3qHjvNP7YSnX7XwD44VvFE","Cüll","2020-04-10","https://i.scdn.co/image/ab67616d0000b2736a017d9fde2a7ba3714a0e3a","1","3","299057","https://p.scdn.co/mp3-preview/361804147cfdfbad630c2b45cbad77c302f2827c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","TCJPK2087917","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:32:40Z"
"spotify:track:1rI5HKD5MaryjZo1uTRrNq","Yume","spotify:artist:5s9T4nwnZyiCmjQJpf0z0h","m/lue.","spotify:album:7fi50s9c6BR0iRITQ2iK2E","aida","spotify:artist:5s9T4nwnZyiCmjQJpf0z0h","m/lue.","2021-09-29","https://i.scdn.co/image/ab67616d0000b2731c19ff3ef6aff5d02436b397","1","1","142000","https://p.scdn.co/mp3-preview/015b8902bf2d7cb6730acced65b3f54db7e11b00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","TCJPP2146470","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:32:51Z"
"spotify:track:0Rb8eiNPc2OQ3QETEbAPiO","CAKE","spotify:artist:4qjYirCZfhEHkaixuexPTV","Charlotte is Mine","spotify:album:1fpHQiPL5WZRz1dyVYppEv","SOMEDAY IN THE BREAKFAST","spotify:artist:4qjYirCZfhEHkaixuexPTV","Charlotte is Mine","2020-12-02","https://i.scdn.co/image/ab67616d0000b273710046193119beea5f1d3e56","1","3","192103","https://p.scdn.co/mp3-preview/0edee159eb2ed8785728e48a63437ca294178714?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","JPG102001039","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:32:59Z"
"spotify:track:1CrWwWPPCpnT03paEDFzc5","群青","spotify:artist:4qjYirCZfhEHkaixuexPTV","Charlotte is Mine","spotify:album:1fpHQiPL5WZRz1dyVYppEv","SOMEDAY IN THE BREAKFAST","spotify:artist:4qjYirCZfhEHkaixuexPTV","Charlotte is Mine","2020-12-02","https://i.scdn.co/image/ab67616d0000b273710046193119beea5f1d3e56","1","2","247655","https://p.scdn.co/mp3-preview/93f9c1582d61c6613ddf009bc9d9e732ea608b6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","13","JPG102001038","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:02Z"
"spotify:track:17DYpFCwWpcmLed8e3kM60","Someday In The Breakfast","spotify:artist:4qjYirCZfhEHkaixuexPTV","Charlotte is Mine","spotify:album:1fpHQiPL5WZRz1dyVYppEv","SOMEDAY IN THE BREAKFAST","spotify:artist:4qjYirCZfhEHkaixuexPTV","Charlotte is Mine","2020-12-02","https://i.scdn.co/image/ab67616d0000b273710046193119beea5f1d3e56","1","5","208578","https://p.scdn.co/mp3-preview/3231bf4065ebe0c832dd9ca7e67ff01fcdc209ac?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","JPG102001041","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:05Z"
"spotify:track:6xUYujUtRkIpE2C8sIsUOC","FEELS LIKE (FALLING)","spotify:artist:4qjYirCZfhEHkaixuexPTV","Charlotte is Mine","spotify:album:1fpHQiPL5WZRz1dyVYppEv","SOMEDAY IN THE BREAKFAST","spotify:artist:4qjYirCZfhEHkaixuexPTV","Charlotte is Mine","2020-12-02","https://i.scdn.co/image/ab67616d0000b273710046193119beea5f1d3e56","1","4","225204","https://p.scdn.co/mp3-preview/cbed0904f0a968dc863860537ea7b4f7c9de9d67?cid=9950ac751e34487dbbe027c4fd7f8e99","false","2","JPG102001040","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:07Z"
"spotify:track:2Ngy7J2ma8lSQVapeybA12","Who is ruling the ocean?","spotify:artist:4qiB0gKNq2SHDGl2pVvXrD","tiny yawn","spotify:album:1dMU914e1Pem3ZH1l3AFpL","yawn","spotify:artist:4qiB0gKNq2SHDGl2pVvXrD","tiny yawn","2020-04-30","https://i.scdn.co/image/ab67616d0000b27310f85e078df8b0bec82a0a28","1","3","264275","https://p.scdn.co/mp3-preview/1b93cf79e0d445caf912e72c547e0ccf11cb8cc4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","23","TCJPK2099903","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:12Z"
"spotify:track:6G2OvwtU54irqoeCablXDz","Byebye","spotify:artist:0lPrYSYxVUMRVds6XdJ97P","afloat storage","spotify:album:25cgZQHSHeprZP4tufC2FP","FOLIAGE","spotify:artist:0lPrYSYxVUMRVds6XdJ97P","afloat storage","2019-12-11","https://i.scdn.co/image/ab67616d0000b273fbe88ff23279c42886f2e96e","1","5","155720","https://p.scdn.co/mp3-preview/96761e9bfff39750513694645a7ae7210554ced2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","TCJPK2050398","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:18Z"
"spotify:track:0Wyv8fpl68JcAwzP5FFHgC","#ffff","spotify:artist:0lPrYSYxVUMRVds6XdJ97P","afloat storage","spotify:album:6Q8VpyFKuPEL176Iwj6UPA","#ffff","spotify:artist:0lPrYSYxVUMRVds6XdJ97P","afloat storage","2019-02-21","https://i.scdn.co/image/ab67616d0000b273676ac1de65c25e66c0a3ca0d","1","1","251110","https://p.scdn.co/mp3-preview/567b89d21b580aef72ac77d8ed067d294299d330?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","TCJPI1964889","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:33:20Z"
"spotify:track:4N2FMwCIrWC3BPwKsGtQHy","一閃","spotify:artist:4yuXex0AzwrDsTChZmGYvR","snooty","spotify:album:7hojhYQKB49hYhp77nudOX","たゆたう","spotify:artist:4yuXex0AzwrDsTChZmGYvR","snooty","2022-02-23","https://i.scdn.co/image/ab67616d0000b273741f41c6fbc8449552369693","1","2","198649","https://p.scdn.co/mp3-preview/c3de5b1f521337e46208e8cf08d43e1635eda0de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","22","JPR292100552","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:34:08Z"
"spotify:track:6z4Dy0VQq0uwBzBGHXHPwC","線香花火","spotify:artist:4yuXex0AzwrDsTChZmGYvR","snooty","spotify:album:7hojhYQKB49hYhp77nudOX","たゆたう","spotify:artist:4yuXex0AzwrDsTChZmGYvR","snooty","2022-02-23","https://i.scdn.co/image/ab67616d0000b273741f41c6fbc8449552369693","1","6","219969","https://p.scdn.co/mp3-preview/097408323af146dcadc56efaf4dfd9fa0f08fd4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","20","JPR292100254","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:34:11Z"
"spotify:track:7G3Fg3Pj4u8m3SNuN7XQse","蹂躙","spotify:artist:4DD2vjKX6FOZPgE0WbedXu","the pullovers","spotify:album:7aa22u8l3G3ylwZBYMATux","蹂躙","spotify:artist:4DD2vjKX6FOZPgE0WbedXu","the pullovers","2022-02-16","https://i.scdn.co/image/ab67616d0000b2738a3f6896a96e2a970f32fa1e","1","1","230700","https://p.scdn.co/mp3-preview/cbbe83d360681a44084adf28ab551299904ccaf3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","JP92N2205067","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:34:31Z"
"spotify:track:0uhnrGSquCyQ8FAwysGzTT","儚い","spotify:artist:4DD2vjKX6FOZPgE0WbedXu","the pullovers","spotify:album:1FIH3e3seStQox2tPsAjw8","日常を見つめて","spotify:artist:4DD2vjKX6FOZPgE0WbedXu","the pullovers","2021-03-10","https://i.scdn.co/image/ab67616d0000b273dfcf748d3cfcbd6c24c41cb0","1","2","263335","https://p.scdn.co/mp3-preview/a236dcf96c2f4538dd4d7568f3b196aa84093cf8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","21","JPB602156795","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:34:35Z"
"spotify:track:2Zs1ARVH1mQUuYJcGNwWzS","Yoru wo nukete","spotify:artist:39gN6RBnwuypEuoja0SI2I","FiSHBORN","spotify:album:6uXdjjy4oNAWcH8T2MYAtF","Matataki","spotify:artist:39gN6RBnwuypEuoja0SI2I","FiSHBORN","2019-11-13","https://i.scdn.co/image/ab67616d0000b27375700459f9f03c08d9d99a20","1","1","201653","https://p.scdn.co/mp3-preview/09a2021ab374c1976f80a31f86af6045feb8ffe1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","TCJPN2038904","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:34:40Z"
"spotify:track:7mafpxj8EnhDSJBFByclkv","Boukyakuro","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","spotify:album:4iOGJvNiYH8UU667vERx0f","nakigao","spotify:artist:0TuzJGIGYfXb4jIlr4flYl","なきごと","2019-04-17","https://i.scdn.co/image/ab67616d0000b273d358533d44d0ec485e417d26","1","3","200399","https://p.scdn.co/mp3-preview/ac23b46894da81afe5402734cf0eb3dabfe28813?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","JPZ921901110","spotify:user:riiwl5gchbtj43a4fx9iwzqhw","2022-11-18T12:34:47Z"
